env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,substance_name,site_id,activity_name,mining_processing_type,archetypes,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
,2023,Water,NA - 12,Emission,Waterbody,kg,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 14,Emission,Direct Discharge,tonnes,0.0149,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.5140911427662515e-07,Ore processed,1,ore
,2023,Water,NA - 14,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 16,Emission,Direct Discharge,tonnes,30.567,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ammonia (total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00031061224134856384,Ore processed,1,ore
,2023,Water,NA - 16,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ammonia (total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 17,Emission,Direct Discharge,tonnes,63.15300000000001,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrate ion in solution at pH >= 6.0,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0006417409257658866,Ore processed,1,ore
,2023,Water,NA - 17,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrate ion in solution at pH >= 6.0,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 40,Emission,Direct Discharge,tonnes,0.0023,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Vanadium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,2.3371876700418647e-08,Ore processed,1,ore
,2023,Water,NA - 40,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Vanadium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,3.83,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,3.19,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,566.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,692886.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,9688.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,180525.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,129-00-0,Emission,Stack Emissions,kg,93.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Pyrene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,192-97-2,Emission,Stack Emissions,kg,3.602,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[e]pyrene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,205-99-2,Emission,Stack Emissions,kg,9.005,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Benzo[b]fluoranthene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,206-44-0,Emission,Stack Emissions,kg,69.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Fluoranthene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,208-96-8,Emission,Stack Emissions,kg,156.4,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Acenaphthylene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,5362.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Carbon monoxide,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.56,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,3.56,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,7429-90-5,Emission,Stack Emissions,tonnes,4.4,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Aluminum (fume or dust only),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,7446-09-5,Emission,Stack Emissions,tonnes,1967.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Sulphur dioxide,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,7647-01-0,Emission,Stack Emissions,tonnes,18.9,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Hydrochloric acid,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,85-01-8,Emission,Stack Emissions,kg,162.37,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Phenanthrene,GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 02,Emission,Stack Emissions,kg,11.4,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.013,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,3.4,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Chromium (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 05,Emission,Stack Emissions,kg,144.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.41,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 08,Emission,Stack Emissions,kg,135.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,2.4,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,0.00816,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.8,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.3,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,1.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),GRP-25483238,,,,,,Ore processed,1,ore
,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.01,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Phosphorus (total),GRP-25483238,,,,,,Ore processed,1,ore
