env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key,unit_normalized,facility_name,province,facility_type,mining_processing_type,commodities,substance_name
ENV-7607a50e-2023-15,2023,Water,7732-18-5,Withdrawal,,m3,2879300.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,1.000435364676115,main_id,m3/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Water
ENV-7607a50e-2023-16,2023,Water,7732-18-5,Discharged,,m3,1088500.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.3782078610946937,main_id,m3/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Water
ENV-7607a50e-2023-17,2023,Water,7732-18-5,Consumption,,m3,1790810.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.6222309781598424,main_id,m3/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Water
ENV-7607a50e-2023-18,2023,Land,,Occupation and transformation,,ha,1413.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.0004909579308468555,main_id,ha/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,
ENV-7607a50e-2023-19,2023,Land,,Occupation and transformation,,ha,432.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.0001501017877748348,main_id,ha/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,
ENV-5154702a-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,168888.0,,NU-MAIN-5154702a,,CMP-84fc7d46,SRC_BaffinlandIronMinesCorporation_AR_2023,5600000.0,,5600000.0,0.03015857142857143,main_id,tCO2eq/t,Mary River,Nunavut,mining,Open-pit,Fe,GHG
ENV-5154702a-2023-2,2023,Air,NA - NOx,Emission,,tonnes,3702.0,,NU-MAIN-5154702a,,CMP-84fc7d46,SRC_BaffinlandIronMinesCorporation_AR_2023,5600000.0,,5600000.0,0.0006610714285714286,main_id,tonnes/t,Mary River,Nunavut,mining,Open-pit,Fe,NOx
ENV-5154702a-2023-3,2023,Air,2025884,Emission,,t,13.0,,NU-MAIN-5154702a,,CMP-84fc7d46,SRC_BaffinlandIronMinesCorporation_AR_2023,5600000.0,,5600000.0,2.321428571428571e-06,main_id,t/t,Mary River,Nunavut,mining,Open-pit,Fe,SO2
ENV-5154702a-2023-4,2023,Land,,Occupation and transformation,,ha,613.0,,NU-MAIN-5154702a,,CMP-84fc7d46,SRC_BaffinlandIronMinesCorporation_AR_2023,5600000.0,,5600000.0,0.0001094642857142857,main_id,ha/t,Mary River,Nunavut,mining,Open-pit,Fe,
ENV-6e9be24e-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,20000.0,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data,1266009.0,,1266009.0,0.01579767600388307,main_id,tCO2eq/t,Hemlo (Williams),Ontario,mining,"Open-pit, underground, concentrator",Au,GHG
ENV-6e9be24e-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,5000.0,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data,1266009.0,,1266009.0,0.003949419000970767,main_id,tCO2eq/t,Hemlo (Williams),Ontario,mining,"Open-pit, underground, concentrator",Au,GHG
ENV-6e9be24e-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,3343.0,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data,1266009.0,,1266009.0,0.002640581544049055,main_id,m3/t,Hemlo (Williams),Ontario,mining,"Open-pit, underground, concentrator",Au,Water
ENV-6e9be24e-2023-4,2023,Water,7732-18-5,Discharged,,m3,2145.0,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data,1266009.0,,1266009.0,0.001694300751416459,main_id,m3/t,Hemlo (Williams),Ontario,mining,"Open-pit, underground, concentrator",Au,Water
ENV-6e9be24e-2023-5,2023,Water,7732-18-5,Consumption,,m3,39664.0,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data,1266009.0,,1266009.0,0.0313299510509009,main_id,m3/t,Hemlo (Williams),Ontario,mining,"Open-pit, underground, concentrator",Au,Water
ENV-5ce331b8-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,107000.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.09885869565217391,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,23.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,2.125e-05,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-3,2023,Air,NA - GHG,Emission,,tCO2eq,40900.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.03778804347826087,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-4,2023,Air,NA - GHG,Emission,,tCO2eq,16104.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.01487869565217391,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-5,2023,Air,NA - GHG,Emission,,tCO2eq,79822.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.07374858695652174,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-6,2023,Air,NA - GHG,Emission,,tCO2eq,17132.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.01582847826086957,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-7,2023,Air,NA - GHG,Emission,,tCO2eq,32755.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.03026277173913043,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-8,2023,Air,NA - GHG,Emission,,tCO2eq,704.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,0.0006504347826086956,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-5ce331b8-2023-9,2023,Air,NA - GHG,Emission,,tCO2eq,61.0,,QC-MAIN-5ce331b8,,CMP-d87d1101,SRC_CanadianRoyaltiesInc._Rapport_Objectif_Emissions_GES_2023_EN,1082352.941176471,,1082352.941176471,5.635869565217391e-05,main_id,tCO2eq/t,Nunavik Nickel,Quebec,mining,"Open-pit, underground, concentrator","Ni, Cu, PGMs, Co",GHG
ENV-ed23117f-2023-1,2023,Air,630-08-0,Emission,,tonnes,150.43,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,6.938653136531365e-06,main_id,tonnes/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",Carbon monoxide
ENV-ed23117f-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,72492.0,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,0.003343726937269373,main_id,tCO2eq/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",GHG
ENV-ed23117f-2023-3,2023,Air,NA - GHG,Emission,,tCO2eq,7075.0,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,0.0003263376383763838,main_id,tCO2eq/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",GHG
ENV-ed23117f-2023-4,2023,Air,NA - NOx,Emission,,tonnes,61.0,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,2.813653136531365e-06,main_id,tonnes/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",NOx
ENV-ed23117f-2023-5,2023,Air,NA - M09,Emission,,tonnes,2368.41,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,0.0001092440036900369,main_id,tonnes/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",PM10 - Particulate Matter <= 10 Micrometers
ENV-ed23117f-2023-6,2023,Air,NA - M10,Emission,,tonnes,42.96,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,1.981549815498155e-06,main_id,tonnes/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",PM2.5 - Particulate Matter <= 2.5 Micrometers
ENV-ed23117f-2023-7,2023,Water,7732-18-5,Withdrawal,,m3,8109999.999999999,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,0.3740774907749077,main_id,m3/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",Water
ENV-ed23117f-2023-8,2023,Water,7732-18-5,Consumption,,m3,9110000.0,,BC-MAIN-ed23117f,,CMP-fa032e20,SRC_CenterraGoldInc_Data,21680000.0,,21680000.0,0.4202029520295203,main_id,m3/t,Mount Milligan,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",Water
ENV-f9e41c2a-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,18188.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,0.02169321067389933,main_id,tCO2eq/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,GHG
ENV-f9e41c2a-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,100.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,0.0001192721061903416,main_id,tCO2eq/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,GHG
ENV-f9e41c2a-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,3499000.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,4.173330995600052,main_id,m3/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,Water
ENV-f9e41c2a-2023-4,2023,Water,7732-18-5,Consumption,,m3,1088000.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,1.297680515350916,main_id,m3/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,Water
ENV-f9e41c2a-2023-5,2023,Water,7732-18-5,Discharged,,m3,2411000.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,2.875650480249135,main_id,m3/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,Water
ENV-f9e41c2a-2023-6,2023,Land,,Occupation and transformation,,ha,277.6,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,SRC_EldoradoGold_ESG_2023,838419.0,,838419.0,0.0003310993667843882,main_id,ha/t,Lamaque,Quebec,mining,"Underground, concentrator",Au,
ENV-7f050560-2024-1,2024,Air,630-08-0,Emission,,tonnes,1079.77,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.001283912009512485,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Carbon monoxide
ENV-7f050560-2024-2,2024,Air,NA - GHG,Emission,,tCO2eq,25750.7471650174,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.03061919995840357,main_id,tCO2eq/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",GHG
ENV-7f050560-2024-3,2024,Air,NA - GHG,Emission,,tCO2eq,7448.959330755,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.008857264364750298,main_id,tCO2eq/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",GHG
ENV-7f050560-2024-4,2024,Air,NA - 08,Emission,,kg,20.6055999999999,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,2.450130796670618e-05,main_id,kg/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Lead (and its compounds)
ENV-7f050560-2024-5,2024,Air,NA - 10,Emission,,tonnes,0.01356,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,1.612366230677765e-08,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Mercury (and its compounds)
ENV-7f050560-2024-6,2024,Air,NA - NOx,Emission,,tonnes,17.688,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,2.10321046373365e-05,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",NOx
ENV-7f050560-2024-7,2024,Air,NA - M09,Emission,,tonnes,126.5,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.0001504161712247324,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",PM10 - Particulate Matter <= 10 Micrometers
ENV-7f050560-2024-8,2024,Air,NA - M10,Emission,,tonnes,112.97,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.0001343281807372176,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",PM2.5 - Particulate Matter <= 2.5 Micrometers
ENV-7f050560-2024-9,2024,Air,NA - SOx,Emission,,tonnes,1.438,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,1.70986920332937e-06,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",SOx
ENV-7f050560-2024-10,2024,Air,NA - M16,Emission,,tonnes,4.716,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,5.607609988109394e-06,main_id,tonnes/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Volatile Organic Compounds (Total)
ENV-7f050560-2024-11,2024,Water,7732-18-5,Withdrawal,,m3,2565000.0,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,3.049940546967895,main_id,m3/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-7f050560-2024-12,2024,Water,7732-18-5,Consumption,,m3,2565000.0,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,3.049940546967895,main_id,m3/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-7f050560-2024-13,2024,Water,7732-18-5,Discharged,,m3,1968.41493,,ON-MAIN-7f050560,,CMP-ca642bce,SRC_EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,841000.0,,841000.0,0.002340564720570749,main_id,m3/t,Red Lake,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-b86f7d07-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,33340.0,,QC-MAIN-b86f7d07,,CMP-7e360a1f,SRC_HeclaMiningCompany_SR_2023,1361450.0,,1361450.0,0.02448859671673583,main_id,tCO2eq/t,Casa Berardi,Quebec,mining,"Open-pit, underground, concentrator","Au, Ag",GHG
ENV-b86f7d07-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,179.0,,QC-MAIN-b86f7d07,,CMP-7e360a1f,SRC_HeclaMiningCompany_SR_2023,1361450.0,,1361450.0,0.0001314774688750964,main_id,tCO2eq/t,Casa Berardi,Quebec,mining,"Open-pit, underground, concentrator","Au, Ag",GHG
ENV-44857446-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,7271.0,,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_SR_2023,127307.0,,127307.0,0.05711390575537873,main_id,tCO2eq/t,Keno Hill Silver District,Yukon,mining,"Underground, concentrator","Ag, Zn, Pb",GHG
ENV-44857446-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,1408.0,,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_SR_2023,127307.0,,127307.0,0.01105987887547425,main_id,tCO2eq/t,Keno Hill Silver District,Yukon,mining,"Underground, concentrator","Ag, Zn, Pb",GHG
ENV-599152a0-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,67000.0,,BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,6862152.0,,6862152.0,0.009763700949789513,main_id,tCO2eq/t,Copper Mountain,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",GHG
ENV-599152a0-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,8000.0,,BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,6862152.0,,6862152.0,0.001165815038780837,main_id,tCO2eq/t,Copper Mountain,British Columbia,mining,"Open-pit, concentrator","Cu, Au, Ag",GHG
ENV-GRP-a13779f8-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,28000.0,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,0.009063811824907873,facility_group_id,tCO2eq/t,,,,,,GHG
ENV-GRP-a13779f8-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,1000.0,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,0.0003237075651752812,facility_group_id,tCO2eq/t,,,,,,GHG
ENV-GRP-a13779f8-2023-3,2023,Air,NA - Particulate,Emission,,t,0.55,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,1.780391608464047e-07,facility_group_id,t/t,,,,,,Particulate
ENV-GRP-a13779f8-2023-4,2023,Land,,Occupation and transformation,,ha,594168.0,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,0.1923366765850665,facility_group_id,ha/t,,,,,,
ENV-GRP-a13779f8-2023-5,2023,Land,,Occupation and transformation,,ha,7829.0,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,0.002534306527757276,facility_group_id,ha/t,,,,,,
ENV-GRP-a13779f8-2023-6,2023,Land,,Occupation and transformation,,ha,1661.0,,,GRP-a13779f8,CMP-12afc634,SRC_HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,,3089208.0,3089208.0,0.000537678265756142,facility_group_id,ha/t,,,,,,
ENV-02884fb5-2023-1,2023,Air,630-08-0,Emission,,tonnes,2.235,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,2.161508704061895e-06,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",Carbon monoxide
ENV-02884fb5-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,18521.1,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,0.01791208897485493,main_id,tCO2eq/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",GHG
ENV-02884fb5-2023-3,2023,Air,NA - GHG,Emission,,tCO2eq,189.9,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,0.0001836557059961315,main_id,tCO2eq/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",GHG
ENV-02884fb5-2023-4,2023,Air,NA - NOx,Emission,,tonnes,7.518,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,7.270793036750484e-06,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",NOx
ENV-02884fb5-2023-5,2023,Air,NA - M09,Emission,,tonnes,54.561,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,5.27669245647969e-05,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",PM10 - Particulate Matter <= 10 Micrometers
ENV-02884fb5-2023-6,2023,Air,NA - M10,Emission,,tonnes,5.636,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,5.450676982591876e-06,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",PM2.5 - Particulate Matter <= 2.5 Micrometers
ENV-02884fb5-2023-7,2023,Air,NA - SOx,Emission,,tonnes,0.0163,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,1.576402321083172e-08,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",SOx
ENV-02884fb5-2023-8,2023,Air,NA - M16,Emission,,tonnes,0.1524,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,1.473887814313346e-07,main_id,tonnes/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",Volatile Organic Compounds (Total)
ENV-02884fb5-2023-9,2023,Water,7732-18-5,Withdrawal,,m3,5145100.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,4.975918762088975,main_id,m3/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-02884fb5-2023-10,2023,Water,7732-18-5,Discharged,,m3,6038800.0,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,5.840232108317215,main_id,m3/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-02884fb5-2023-11,2023,Water,7732-18-5,Consumption,,m3,-893699.9999999998,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,-0.8643133462282396,main_id,m3/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-02884fb5-2023-12,2023,Land,,Occupation and transformation,,ha,1014.81,,QC-MAIN-02884fb5,,CMP-3d0a95b7,SRC_IAMGOLDCorporation_2023_iamgold-esg-performance-data-final_protected,1034000.0,,1034000.0,0.000981441005802708,main_id,ha/t,Westwood-Doyon,Quebec,mining,"Underground, concentrator","Au, Ag",
ENV-a3c56a83-2023-1,2023,Air,NA - GHG,Emission,,tCO2eq,59145.0,,ON-MAIN-a3c56a83,,CMP-967076a1,SRC_ImpalaCanadaLtd_ESG_2024,10248000.0,,10248000.0,0.005771370023419204,main_id,tCO2eq/t,Lac des Iles,Ontario,mining,"Open-pit, underground, concentrator","PGMs, Au, Ni, Cu, Co",GHG
ENV-a3c56a83-2023-2,2023,Air,NA - GHG,Emission,,tCO2eq,13365.0,,ON-MAIN-a3c56a83,,CMP-967076a1,SRC_ImpalaCanadaLtd_ESG_2024,10248000.0,,10248000.0,0.001304156908665105,main_id,tCO2eq/t,Lac des Iles,Ontario,mining,"Open-pit, underground, concentrator","PGMs, Au, Ni, Cu, Co",GHG
ENV-a3c56a83-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,2027000.0,,ON-MAIN-a3c56a83,,CMP-967076a1,SRC_ImpalaCanadaLtd_ESG_2024,10248000.0,,10248000.0,0.1977946916471507,main_id,m3/t,Lac des Iles,Ontario,mining,"Open-pit, underground, concentrator","PGMs, Au, Ni, Cu, Co",Water
ENV-a3c56a83-2023-4,2023,Water,7732-18-5,Consumption,,m3,8930000.0,,ON-MAIN-a3c56a83,,CMP-967076a1,SRC_ImpalaCanadaLtd_ESG_2024,10248000.0,,10248000.0,0.8713895394223263,main_id,m3/t,Lac des Iles,Ontario,mining,"Open-pit, underground, concentrator","PGMs, Au, Ni, Cu, Co",Water
ENV-a3c56a83-2023-5,2023,Water,7732-18-5,Discharged,,m3,1038000.0,,ON-MAIN-a3c56a83,,CMP-967076a1,SRC_ImpalaCanadaLtd_ESG_2024,10248000.0,,10248000.0,0.101288056206089,main_id,m3/t,Lac des Iles,Ontario,mining,"Open-pit, underground, concentrator","PGMs, Au, Ni, Cu, Co",Water
