env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,site_id
GHG-11368-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.2778,,ON-MAIN-387b06fe,,CMP-a72e0313,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-387b06fe
GHG-11368-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,ON-MAIN-387b06fe,,CMP-a72e0313,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-387b06fe
GHG-11368-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.0594,,ON-MAIN-387b06fe,,CMP-a72e0313,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-387b06fe
GHG-11375-2023-3,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.227,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7607a50e
GHG-11375-2023-4,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.587,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7607a50e
GHG-11382-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,4.745063,,QC-MAIN-5ce331b8,,CMP-d87d1101,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5ce331b8
GHG-11382-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,QC-MAIN-5ce331b8,,CMP-d87d1101,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5ce331b8
GHG-11382-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.86,,QC-MAIN-5ce331b8,,CMP-d87d1101,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5ce331b8
GHG-11496-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.221,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-0aadf28f
GHG-11496-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-0aadf28f
GHG-11496-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,8.918,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-0aadf28f
GHG-11723-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.2055,,ON-MAIN-2e13aaa0,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-2e13aaa0
GHG-11723-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,ON-MAIN-2e13aaa0,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-2e13aaa0
GHG-11723-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.05844,,ON-MAIN-2e13aaa0,,CMP-9617aef4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-2e13aaa0
GHG-11736-2023-5,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.1123,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-dc1a16f9
GHG-11736-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,2.071,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-dc1a16f9
GHG-11736-2023-7,2023,Air,74-82-8,Emission,Waste,tonnes,0.09,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-dc1a16f9
GHG-11736-2023-8,2023,Air,74-82-8,Emission,Wastewater,tonnes,0.04,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-dc1a16f9
GHG-11765-2023-3,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.296442,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-11765-2023-4,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.103,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-11770-2023-3,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.085,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c0660aec
GHG-11770-2023-4,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.502,,QC-MAIN-c0660aec,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c0660aec
GHG-11794-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.294074,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11794-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.001046,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11794-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.514101,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11804-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.184,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11804-2023-5,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11804-2023-6,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.354,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11894-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.07623,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11894-2023-5,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,4.644,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11894-2023-6,2023,Air,74-82-8,Emission,Waste,tonnes,2.962,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11951-2023-5,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.3332,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-6,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-7,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.0971,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-8,2023,Air,74-82-8,Emission,Waste,tonnes,0.577721,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-12304-2023-4,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.081,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12304-2023-5,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.887,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12304-2023-6,2023,Air,74-82-8,Emission,Waste,tonnes,0.001,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12459-2023-3,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.263,,YT-MAIN-e05ed9fe,,CMP-661b40f2,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,YT-MAIN-e05ed9fe
GHG-12459-2023-4,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,3.9937,,YT-MAIN-e05ed9fe,,CMP-661b40f2,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,YT-MAIN-e05ed9fe
GHG-12553-2023-3,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.0763,,BC-MAIN-8eb8be0d,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-8eb8be0d
GHG-12553-2023-4,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,6.9372,,BC-MAIN-8eb8be0d,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-8eb8be0d
GHG-10011-2023-9,2023,Air,10024-97-2,Emission,Flaring / Torchage,tonnes,0.00322,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-10,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,13.8237,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-11,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-12,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,1.87,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10013-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.557,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10013-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,24.771,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10013-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.221,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10014-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,1.062,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10014-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10014-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,1.2353,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10052-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,6.670616,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10052-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10052-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,11.707492,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10091-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,24.076683,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10091-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10091-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.226177,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10103-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.014,,QC-MAIN-5398dfac,,CMP-89ae3b2b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5398dfac
